Customer ID,Size,Color,Season,Category,email_engagement_status,activation_status,Previous Purchases,Purchase Amount (USD),Discount Applied,Promo Code Used,Frequency of Purchases,Age,Cluster
3622,xl,silver,summer,footwear,clicked,only_searched,5,32,no,no,fortnightly,38,0
3623,m,purple,fall,clothing,clicked,only_searched,12,41,no,no,annually,46,0
3624,m,violet,winter,accessories,clicked,only_searched,4,89,no,no,weekly,39,3
3626,l,green,winter,accessories,clicked,added_to_cart,32,99,no,no,weekly,44,1
3628,m,silver,winter,accessories,not_click,,48,54,no,no,every 3 months,39,2
3629,l,purple,summer,clothing,not_click,,35,88,no,no,monthly,53,1
3630,l,lavender,summer,clothing,not_click,,44,43,no,no,fortnightly,52,2
3633,l,green,spring,footwear,not_open,not_activated,3,73,no,no,quarterly,27,3
3634,m,orange,spring,accessories,not_click,,1,51,no,no,bi-weekly,39,0
3637,l,lavender,summer,footwear,clicked,only_searched,36,38,no,no,weekly,50,2
3638,l,yellow,winter,footwear,clicked,purchased,32,66,no,no,fortnightly,32,1
3639,m,olive,spring,accessories,clicked,added_to_cart,50,20,no,no,bi-weekly,40,2
3640,m,brown,summer,outerwear,clicked,purchased,39,44,no,no,annually,26,2
3641,l,pink,spring,accessories,not_click,,17,31,no,no,monthly,47,0
3642,m,cyan,fall,outerwear,not_click,,39,45,no,no,every 3 months,51,2
3643,l,maroon,summer,clothing,clicked,purchased,5,71,no,no,annually,47,3
3644,xl,magenta,fall,accessories,clicked,only_searched,47,96,no,no,annually,53,1
3645,m,violet,winter,clothing,clicked,added_to_cart,18,32,no,no,weekly,35,0
3648,m,gray,winter,clothing,clicked,added_to_cart,12,45,no,no,weekly,47,0
3649,m,white,winter,clothing,clicked,added_to_cart,45,67,no,no,bi-weekly,31,1
3651,m,silver,summer,clothing,clicked,added_to_cart,3,60,no,no,annually,51,3
3653,s,magenta,fall,accessories,clicked,only_searched,23,29,no,no,monthly,27,0
3657,xl,cyan,spring,outerwear,not_click,,18,67,no,no,monthly,35,3
3659,m,magenta,fall,clothing,not_click,,18,72,no,no,fortnightly,28,3
3660,s,gray,fall,footwear,not_click,,46,77,no,no,annually,27,1
3668,l,cyan,fall,clothing,not_click,,20,45,no,no,monthly,51,0
3669,xl,magenta,summer,clothing,clicked,purchased,18,71,no,no,annually,59,3
3671,s,white,winter,footwear,clicked,only_searched,4,50,no,no,every 3 months,31,0
3673,s,pink,fall,footwear,clicked,added_to_cart,7,81,no,no,monthly,51,3
3674,m,pink,summer,clothing,not_click,,31,28,no,no,fortnightly,32,2
3675,m,blue,winter,accessories,clicked,purchased,41,65,no,no,fortnightly,35,1
3679,s,beige,fall,clothing,clicked,purchased,29,45,no,no,fortnightly,56,2
3680,m,violet,summer,outerwear,clicked,purchased,5,91,no,no,bi-weekly,53,3
3684,m,purple,winter,clothing,clicked,purchased,17,77,no,no,fortnightly,30,3
3686,l,red,summer,clothing,not_open,not_activated,17,42,no,no,bi-weekly,47,0
3687,m,charcoal,spring,footwear,not_click,,17,70,no,no,bi-weekly,59,3
3688,l,lavender,summer,clothing,not_click,,28,44,no,no,every 3 months,34,2
3689,l,white,spring,accessories,clicked,purchased,8,91,no,no,monthly,52,3
3690,l,red,fall,accessories,clicked,purchased,8,30,no,no,quarterly,47,0
3693,l,turquoise,spring,outerwear,clicked,purchased,29,34,no,no,fortnightly,59,2
3695,m,blue,winter,clothing,clicked,only_searched,11,41,no,no,bi-weekly,45,0
3696,m,white,fall,clothing,not_click,,18,33,no,no,fortnightly,38,0
3698,l,pink,winter,clothing,clicked,only_searched,39,66,no,no,weekly,55,1
3700,m,olive,fall,accessories,clicked,added_to_cart,24,55,no,no,weekly,51,2
3701,xl,charcoal,summer,accessories,not_click,,2,84,no,no,every 3 months,28,3
3702,m,charcoal,spring,footwear,not_open,not_activated,36,66,no,no,annually,46,1
3703,m,indigo,spring,footwear,clicked,added_to_cart,36,65,no,no,weekly,58,1
3706,l,teal,summer,clothing,clicked,purchased,2,65,no,no,annually,28,3
3709,m,red,fall,clothing,clicked,purchased,41,96,no,no,monthly,40,1
3713,m,turquoise,spring,clothing,clicked,only_searched,24,72,no,no,quarterly,51,3
3714,m,peach,spring,footwear,not_click,,31,87,no,no,every 3 months,49,1
3719,l,turquoise,fall,clothing,not_open,not_activated,44,50,no,no,bi-weekly,36,2
3724,m,beige,spring,footwear,not_open,not_activated,1,30,no,no,monthly,26,0
3725,l,green,winter,accessories,clicked,only_searched,18,71,no,no,annually,30,3
3727,xl,orange,fall,accessories,clicked,only_searched,36,85,no,no,every 3 months,47,1
3728,m,gold,summer,clothing,clicked,purchased,17,83,no,no,bi-weekly,41,3
3730,m,teal,spring,footwear,not_click,,50,82,no,no,quarterly,28,1
3731,m,teal,summer,clothing,not_click,,3,79,no,no,bi-weekly,46,3
3732,m,lavender,spring,accessories,clicked,only_searched,45,62,no,no,quarterly,54,1
3735,m,beige,spring,clothing,not_click,,33,88,no,no,every 3 months,38,1
3736,l,orange,spring,footwear,not_click,,29,44,no,no,annually,38,2
3737,m,red,spring,clothing,not_click,,2,56,no,no,every 3 months,42,0
3740,m,olive,fall,accessories,clicked,added_to_cart,43,31,no,no,weekly,38,2
3741,m,silver,summer,clothing,not_click,,26,96,no,no,bi-weekly,42,1
3742,m,purple,spring,clothing,clicked,added_to_cart,26,96,no,no,bi-weekly,58,1
3747,xl,cyan,summer,outerwear,not_click,,49,99,no,no,monthly,53,1
3748,l,olive,spring,clothing,not_click,,32,53,no,no,bi-weekly,26,2
3751,m,gold,fall,clothing,clicked,only_searched,5,88,no,no,monthly,42,3
3752,s,silver,fall,accessories,not_click,,8,97,no,no,every 3 months,36,3
3755,m,turquoise,summer,footwear,clicked,only_searched,10,41,no,no,every 3 months,46,0
3760,m,pink,spring,footwear,not_click,,30,61,no,no,quarterly,44,1
3764,xl,red,winter,clothing,not_click,,38,24,no,no,every 3 months,27,2
3768,xl,black,summer,clothing,clicked,added_to_cart,10,51,no,no,fortnightly,59,0
3769,m,yellow,winter,clothing,not_open,not_activated,34,35,no,no,quarterly,50,2
3770,l,green,summer,accessories,clicked,purchased,31,87,no,no,annually,51,1
3773,l,yellow,fall,clothing,clicked,purchased,35,26,no,no,annually,44,2
3776,s,pink,spring,accessories,clicked,added_to_cart,45,63,no,no,quarterly,41,1
3778,m,maroon,fall,clothing,clicked,added_to_cart,9,65,no,no,weekly,43,3
3781,l,yellow,fall,footwear,not_open,not_activated,41,57,no,no,quarterly,54,2
3782,m,pink,winter,footwear,not_click,,40,99,no,no,fortnightly,52,1
3783,l,orange,spring,outerwear,clicked,purchased,42,45,no,no,fortnightly,40,2
3784,xl,orange,summer,accessories,not_click,,17,66,no,no,fortnightly,39,3
3785,m,violet,winter,clothing,clicked,only_searched,4,53,no,no,annually,54,0
3788,m,pink,fall,clothing,not_open,not_activated,46,80,no,no,every 3 months,37,1
3789,xl,teal,spring,accessories,clicked,purchased,27,65,no,no,monthly,43,1
3790,m,magenta,summer,clothing,not_click,,18,75,no,no,every 3 months,56,3
3791,xl,beige,summer,accessories,not_click,,31,45,no,no,weekly,27,2
3792,m,gray,spring,accessories,clicked,added_to_cart,1,51,no,no,weekly,40,0
3793,s,turquoise,summer,accessories,not_click,,2,58,no,no,fortnightly,43,0
3796,m,charcoal,spring,accessories,clicked,only_searched,3,92,no,no,weekly,45,3
3805,m,olive,fall,accessories,not_click,,45,77,no,no,annually,37,1
3809,m,pink,winter,clothing,clicked,purchased,6,28,no,no,bi-weekly,33,0
3810,s,maroon,winter,footwear,not_click,,28,33,no,no,annually,57,2
3812,m,maroon,winter,accessories,not_click,,14,30,no,no,monthly,46,0
3813,m,pink,spring,clothing,clicked,added_to_cart,7,75,no,no,every 3 months,50,3
3815,m,orange,winter,clothing,not_open,not_activated,26,95,no,no,every 3 months,45,1
3816,m,brown,fall,accessories,clicked,only_searched,12,44,no,no,fortnightly,32,0
3817,s,silver,summer,outerwear,clicked,purchased,45,86,no,no,fortnightly,29,1
3821,m,purple,winter,accessories,clicked,only_searched,34,65,no,no,quarterly,34,1
3824,m,gold,summer,clothing,clicked,purchased,27,42,no,no,weekly,50,2
3825,m,olive,summer,clothing,not_open,not_activated,31,26,no,no,quarterly,54,2
3826,l,green,fall,clothing,not_click,,47,35,no,no,fortnightly,49,2
3827,m,gray,summer,outerwear,clicked,only_searched,25,31,no,no,annually,50,0
3829,m,charcoal,spring,clothing,clicked,added_to_cart,8,82,no,no,weekly,42,3
3836,l,silver,winter,footwear,clicked,added_to_cart,28,58,no,no,bi-weekly,58,2
3839,l,green,summer,clothing,clicked,only_searched,24,25,no,no,every 3 months,47,0
3841,m,turquoise,spring,clothing,clicked,only_searched,5,42,no,no,fortnightly,30,0
3843,l,lavender,winter,outerwear,not_click,,42,84,no,no,monthly,35,1
3845,s,cyan,fall,clothing,clicked,added_to_cart,40,87,no,no,quarterly,30,1
3846,m,green,winter,clothing,clicked,purchased,46,52,no,no,annually,58,2
3847,l,orange,summer,clothing,clicked,purchased,40,58,no,no,every 3 months,57,2
3850,s,cyan,winter,clothing,clicked,purchased,36,68,no,no,fortnightly,46,1
3851,l,indigo,summer,accessories,clicked,only_searched,25,74,no,no,every 3 months,27,3
3852,m,pink,summer,accessories,clicked,purchased,24,83,no,no,annually,50,3
3855,m,black,spring,clothing,clicked,only_searched,4,20,no,no,annually,57,0
3857,s,brown,summer,footwear,not_open,not_activated,8,78,no,no,quarterly,39,3
3858,s,yellow,summer,accessories,not_click,,29,21,no,no,every 3 months,42,2
3863,l,turquoise,winter,clothing,clicked,purchased,9,49,no,no,monthly,56,0
3864,m,orange,summer,accessories,not_open,not_activated,28,35,no,no,fortnightly,40,2
3865,s,blue,winter,clothing,clicked,purchased,1,99,no,no,fortnightly,55,3
3868,l,lavender,summer,outerwear,clicked,only_searched,28,21,no,no,monthly,46,2
3870,l,cyan,spring,outerwear,clicked,purchased,28,64,no,no,annually,26,1
3872,m,black,fall,clothing,clicked,only_searched,20,97,no,no,every 3 months,55,3
3873,m,green,spring,outerwear,clicked,purchased,3,94,no,no,monthly,41,3
3880,l,maroon,winter,clothing,not_open,not_activated,6,63,no,no,quarterly,26,3
3881,m,red,winter,clothing,clicked,purchased,40,20,no,no,monthly,42,2
3882,l,silver,spring,accessories,not_click,,17,25,no,no,weekly,56,0
3884,xl,purple,fall,accessories,not_click,,22,38,no,no,fortnightly,34,0
3886,l,purple,winter,clothing,clicked,only_searched,39,64,no,no,quarterly,49,1
3887,s,brown,summer,accessories,clicked,added_to_cart,40,92,no,no,quarterly,37,1
3888,m,charcoal,spring,clothing,not_click,,1,34,no,no,quarterly,40,0
3889,m,violet,spring,footwear,clicked,added_to_cart,14,69,no,no,bi-weekly,45,3
3891,xl,green,winter,clothing,not_open,not_activated,33,81,no,no,annually,35,1
3892,l,peach,winter,clothing,clicked,only_searched,6,30,no,no,quarterly,36,0
3893,l,indigo,summer,accessories,not_click,,5,86,no,no,fortnightly,35,3
3898,l,green,spring,accessories,not_click,,24,33,no,no,quarterly,46,0
3900,m,beige,spring,accessories,clicked,purchased,33,81,no,no,quarterly,52,1
